ORGANISATION_ID,DATE_DAY,FIRST_PURCHASES,FIRST_PURCHASES_UNITS,FIRST_PURCHASES_ORIGINAL_PRICE,FIRST_PURCHASES_GROSS_DISCOUNT,ALL_PURCHASES,ALL_PURCHASES_UNITS,ALL_PURCHASES_ORIGINAL_PRICE,ALL_PURCHASES_GROSS_DISCOUNT,REVENUE,GOOGLE_PAID_SEARCH_SPEND,GOOGLE_SHOPPING_SPEND,GOOGLE_PMAX_SPEND,GOOGLE_DISPLAY_SPEND,GOOGLE_VIDEO_SPEND,GOOGLE_SPEND,META_FACEBOOK_SPEND,META_INSTAGRAM_SPEND,META_OTHER_SPEND,META_SPEND,TIKTOK_SPEND,GOOGLE_PAID_SEARCH_CLICKS,GOOGLE_SHOPPING_CLICKS,GOOGLE_PMAX_CLICKS,GOOGLE_DISPLAY_CLICKS,GOOGLE_VIDEO_CLICKS,META_FACEBOOK_CLICKS,META_INSTAGRAM_CLICKS,META_OTHER_CLICKS,TIKTOK_CLICKS,GOOGLE_PAID_SEARCH_IMPRESSIONS,GOOGLE_SHOPPING_IMPRESSIONS,GOOGLE_PMAX_IMPRESSIONS,GOOGLE_DISPLAY_IMPRESSIONS,GOOGLE_VIDEO_IMPRESSIONS,META_FACEBOOK_IMPRESSIONS,META_INSTAGRAM_IMPRESSIONS,META_OTHER_IMPRESSIONS,TIKTOK_IMPRESSIONS,DIRECT_CLICKS,BRANDED_SEARCH_CLICKS,ORGANIC_SEARCH_CLICKS,EMAIL_CLICKS,REFERRAL_CLICKS,ALL_OTHER_CLICKS
7569a6a9c156a0f9398fa6cfd51df5bb,02-11-2023,341,2283,42458.05883,3211.810015,476,3844,62694.19699,4885.966172,222214839.3,1989.845192,0,4076.955854,0,527.35,6594.151046,15592.57506,280.1414028,1.171452553,15873.88792,617.1,1750,0,6191,0,357,19408,172,2,312,11441,0,613717,0,109762,1465689,15893,175,56467,4889,0,4867,2111,2889,7478
7569a6a9c156a0f9398fa6cfd51df5bb,03-11-2023,364,2195,45065.98374,2816.180904,488,3255,61214.61694,3852.978522,186712133.1,1767.535007,0,3784.196151,0,529.57,6081.301158,15368.87117,275.157203,0.855547736,15644.88392,555.13,1543,0,6000,0,314,18244,149,0,317,10898,0,617410,0,88651,1363411,15864,105,57704,4455,0,4366,1564,2469,8545
7569a6a9c156a0f9398fa6cfd51df5bb,04-11-2023,392,2020,52321.07602,2289.092537,527,2905,74393.54836,3571.609916,205737731.2,1967.189927,0,5155.647777,0,527.24,7650.077704,15412.14041,224.7549824,1.43086507,15638.32626,603.01,1699,0,7427,0,322,18100,134,0,315,11169,0,786274,0,84226,1329113,13375,318,60962,4668,0,4683,1599,2563,8558
7569a6a9c156a0f9398fa6cfd51df5bb,05-11-2023,414,2134,52418.15256,2049.285065,533,3484,71977.5416,2984.406827,240372081.5,2253.144158,0,5069.055347,0,525.39,7847.589505,16736.63422,257.8718441,1.016711982,16995.52278,609.13,1986,0,8143,0,297,20641,125,0,457,12952,0,896959,0,82553,1690462,14182,202,86182,4708,0,4757,1260,2906,8408
7569a6a9c156a0f9398fa6cfd51df5bb,06-11-2023,346,2003,42799.72127,3554.649773,427,3175,55881.96187,4608.282811,162793931,2004.53976,0,4415.941612,0,533.24,6953.721372,15905.83914,240.3863787,0.560710257,16146.78623,659.92,1717,0,6660,0,244,17161,96,0,284,11404,0,670984,0,75885,1529137,10945,164,66856,4388,0,4594,1517,2795,7474
7569a6a9c156a0f9398fa6cfd51df5bb,07-11-2023,473,2652,57905.30109,4388.727244,636,4329,83455.17154,6829.095292,331714284.1,2198.647568,0,4076.296137,0,520.33,6795.273705,15032.0879,243.8886326,1.194324265,15277.17086,256.88,1775,0,6129,0,274,15323,77,0,173,11106,0,605813,0,70617,1368608,12217,181,33645,4682,0,4382,2766,2582,9392
7569a6a9c156a0f9398fa6cfd51df5bb,08-11-2023,433,2334,50137.36221,3857.223626,572,3599,67887.00661,5313.820899,225200895.4,2409.599841,0,4094.611551,0,526.17,7030.381392,14098.67221,241.5178582,0.752459235,14340.94253,286.54,1804,0,5820,0,412,14424,92,0,145,11910,0,542386,0,76488,1349176,12410,153,29850,5087,0,4734,2745,2813,8431
7569a6a9c156a0f9398fa6cfd51df5bb,09-11-2023,343,2306,38515.36721,3376.31078,467,3646,54230.34064,4392.180671,181709931.2,2171.308073,0,3813.95751,0,524.56,6509.825583,14916.72876,224.3356014,0.549615169,15141.61398,350.08,1720,0,5330,0,369,14441,81,0,205,11505,0,491899,0,50118,1339432,10654,143,38492,5068,0,4900,2340,2713,6757
7569a6a9c156a0f9398fa6cfd51df5bb,10-11-2023,320,2153,39262.86587,3415.189769,437,3731,55203.67191,5524.982496,185351190.2,1905.704613,0,4032.232431,0,521.62,6459.557044,15575.74026,474.1101654,1.736946172,16051.58737,280.67,1654,0,5709,0,572,14264,191,5,190,11317,0,503156,0,59487,1215764,23229,286,40248,4891,0,4948,2154,2440,6651
7569a6a9c156a0f9398fa6cfd51df5bb,11-11-2023,329,2410,41033.01153,4476.795143,438,3734,54733.13911,5980.880084,182040935.2,2580.926858,0,4241.18434,0,521.62,7343.731198,14690.15825,338.3927997,0.175554337,15028.7266,288.14,1906,0,6132,0,472,15536,135,0,193,12673,0,593837,0,66040,1186225,13871,70,30971,5723,0,4877,1993,3380,6709
7569a6a9c156a0f9398fa6cfd51df5bb,12-11-2023,413,2643,45871.51857,4048.540723,535,4065,61235.6119,5792.37495,225376758.2,2960.180691,0,5355.838904,0,519.5,8835.519595,13985.2418,303.6709899,0.363381192,14289.27617,257.69,2812,0,7308,0,531,16446,122,0,184,14263,0,678153,0,93786,1279104,13442,116,29390,7106,0,5794,2448,3004,8805
7569a6a9c156a0f9398fa6cfd51df5bb,13-11-2023,357,2193,42131.81115,4518.870192,469,3455,56151.04051,6166.945091,172695049.7,2738.649276,0,4907.37201,0,517.61,8163.631286,13557.56643,257.5622693,0.764675992,13815.89338,324.83,2431,0,6233,0,378,15282,130,1,211,13087,0,570921,0,73688,1173134,13694,255,40029,5874,0,5493,2543,3159,8384
7569a6a9c156a0f9398fa6cfd51df5bb,14-11-2023,384,2012,42870.62904,3269.813749,510,3413,70971.92763,6197.586218,221074827.2,2426.825282,0,4470.529129,0,520.31,7417.664411,13506.4531,173.9237248,0.446336322,13680.82316,356.62,2251,0,5699,0,389,13694,108,0,214,11443,0,536275,0,67125,1187303,9585,192,45594,5606,0,5329,2033,2934,7678
7569a6a9c156a0f9398fa6cfd51df5bb,15-11-2023,415,2224,47893.99862,4188.126525,519,3223,60535.68609,5415.974125,177650831.7,2583.433987,0,4986.322066,0,510.6,8080.356053,15160.00115,179.4527903,0.591303843,15340.04524,272.02,2414,0,6131,0,455,15654,143,0,144,11773,0,574787,0,61434,1353591,9924,205,31958,6630,0,5690,1879,3194,7950
7569a6a9c156a0f9398fa6cfd51df5bb,16-11-2023,394,2442,45228.47018,4075.470742,534,3833,64340.96672,5680.762507,224844562.7,2679.264817,0,4212.598531,0,509.64,7401.503348,15393.0591,248.0314091,0.720211551,15641.81072,330.85,2228,0,5473,0,452,14656,163,1,151,12210,0,526273,0,74796,1335614,12969,242,36298,5963,0,5275,1868,3247,7066
7569a6a9c156a0f9398fa6cfd51df5bb,17-11-2023,370,2497,44129.62669,3846.490017,479,3630,59487.18146,5416.789046,196275524.5,2598.237851,0,4150.552463,0,511.11,7259.900314,16565.66795,426.7151626,0.978523856,16993.36164,229.45,2043,0,5421,0,508,17211,369,0,140,12136,0,524471,0,104372,1441640,21319,198,26372,5281,0,4910,1928,2961,7817
7569a6a9c156a0f9398fa6cfd51df5bb,18-11-2023,468,2925,53784.2504,4679.87245,585,4125,68297.27898,5876.837138,257484322.6,3116.364734,0,4681.64565,0,937.39,8735.400384,20552.27037,1037.781122,2.045785262,21592.09728,328.54,2235,0,5956,0,1160,22559,1181,0,186,13033,0,537300,0,221030,1820115,59378,610,40250,5722,0,5020,2048,3366,9961
7569a6a9c156a0f9398fa6cfd51df5bb,19-11-2023,430,3180,49219.47532,5339.722448,561,4470,66958.7321,6928.449843,268335361.7,3718.724671,0,5261.111233,0,947.71,9927.545904,24177.49539,1683.369239,1.418349809,25862.28298,241.09,2600,0,6932,0,1190,26989,2101,1,168,15526,0,663831,0,273028,2109488,116087,189,35444,5823,0,5512,1810,3992,12208
7569a6a9c156a0f9398fa6cfd51df5bb,20-11-2023,489,3148,62165.43526,8262.190113,694,5360,99478.17331,14697.61236,454423806.7,2939.995559,0,5207.859124,0,959.37,9107.224683,26207.96493,1367.524478,1.308446779,27576.79785,371.07,2335,0,6111,0,1348,24652,1367,0,233,14830,0,645342,0,242771,2220665,113444,132,47144,6339,0,5400,4285,4357,12143
7569a6a9c156a0f9398fa6cfd51df5bb,21-11-2023,463,2891,57679.91804,7860.294357,630,5116,88454.12253,13186.0241,385071591.6,3071.584423,0,5830.2924,0,964.37,9866.246823,27311.4697,1347.289056,2.544367448,28661.30312,328.24,2399,0,6568,0,522,25247,858,2,172,13907,0,735938,0,203009,2315574,95388,178,39620,6257,0,5284,2790,3913,11151
7569a6a9c156a0f9398fa6cfd51df5bb,22-11-2023,480,3066,59084.27626,8973.51925,625,4601,87060.95442,13576.60848,338101475.7,2905.512734,0,5502.15332,0,950.76,9358.426054,27053.01725,950.862561,1.828916887,28005.70873,282.5,2257,0,6121,0,618,23288,528,1,152,13018,0,679043,0,240360,2103800,59555,127,31031,5524,0,5241,2910,3304,10653
7569a6a9c156a0f9398fa6cfd51df5bb,23-11-2023,410,2428,51116.25277,7059.567208,582,4098,84515.70295,12793.4293,293917877.4,2694.060112,0,5842.663429,0,946.67,9483.393541,26917.79617,928.4751052,1.458175978,27847.72945,323.18,2044,0,5556,0,530,24266,607,2,142,11761,0,597443,0,198748,1947353,64923,114,30453,5128,0,4749,2694,3665,10774
7569a6a9c156a0f9398fa6cfd51df5bb,24-11-2023,799,4686,109285.9574,14782.226,1124,7979,173668.1724,26109.45775,1177370984,6380.798007,0,6173.40363,0,935.74,13489.94164,28893.21251,1037.581821,0.731027438,29931.52536,282.06,3354,0,5675,0,521,17337,363,1,140,18106,0,576970,0,172751,1599133,44273,180,26801,7021,0,5449,3203,3463,10998
7569a6a9c156a0f9398fa6cfd51df5bb,25-11-2023,856,3503,101062.3664,10491.48471,1113,5718,144988.8975,16767.5469,733169682.7,5297.622402,0,7014.003088,0,910.02,13221.64549,26517.5155,1168.174327,2.361204865,27688.05103,271.86,2917,0,6209,0,503,17156,472,3,127,17816,0,586788,0,122853,1483843,52942,767,26676,5438,0,5300,3146,3397,11739
7569a6a9c156a0f9398fa6cfd51df5bb,26-11-2023,676,3280,90683.37085,9706.130473,866,4755,124449.6809,13727.52817,526483836.2,5142.064365,0,9891.638393,0,942.81,15976.51276,27193.67493,1045.385321,2.466767648,28241.52702,323.65,2864,0,7751,0,470,20244,477,1,193,19356,0,792453,0,104001,1688455,47345,303,23221,6443,0,5820,2629,3637,10723
7569a6a9c156a0f9398fa6cfd51df5bb,27-11-2023,820,3585,98252.17959,11999.34739,1107,6462,146415.7287,18812.26013,824573613.9,8262.797513,0,9799.531412,0,912.43,18974.75893,28434.62373,1137.098003,1.217769281,29572.9395,288.22,4124,0,7345,0,371,17369,407,1,160,21786,0,794758,0,85797,1646796,50428,281,22197,7534,0,6314,3219,4300,10670
7569a6a9c156a0f9398fa6cfd51df5bb,28-11-2023,593,3447,79807.44268,10209.70908,810,5427,111437.5662,14846.59521,524199199.6,6324.123496,0,5919.60307,0,914.69,13158.41657,22576.78913,1376.749072,1.145087338,23954.68329,344.94,3556,0,6067,0,358,16827,948,0,187,20675,0,632908,0,99215,1412852,73953,355,26149,6793,0,5695,3510,3343,9987
7569a6a9c156a0f9398fa6cfd51df5bb,29-11-2023,598,3467,73316.48997,9838.562594,801,4872,107517.1462,14428.99255,453525484.6,5215.1529,0,6674.437054,0,871.62,12761.20995,14561.17849,1116.256167,1.732847681,15679.1675,312.3,2952,0,6752,0,342,13350,760,2,212,18391,0,650525,0,92845,979931,60411,265,26884,6205,0,5287,3296,2992,8882
7569a6a9c156a0f9398fa6cfd51df5bb,30-11-2023,554,2758,60070.68149,5115.027429,720,4111,83161.92652,7274.742998,311972211.5,3807.802387,0,4811.519852,0,497.48,9116.802239,13383.80351,627.7319943,1.405589044,14012.94109,257.29,2323,0,5787,0,176,11857,328,1,145,17352,0,615386,0,25773,918235,34222,201,22126,5868,0,5251,3168,2802,10025
7569a6a9c156a0f9398fa6cfd51df5bb,01-12-2023,597,3581,66219.10278,6381.314068,763,5207,87754.70786,8797.849661,411128360.6,2405.374995,0,5524.201527,0,491.59,8421.166522,12082.24338,258.3010132,0.477705483,12341.0221,265.73,1968,0,6754,0,219,10970,92,0,120,12754,0,658953,0,25281,934093,11079,145,26592,5331,0,5193,2390,2387,7903
7569a6a9c156a0f9398fa6cfd51df5bb,02-12-2023,617,3685,69568.15861,6792.050112,812,5016,96150.28281,8641.203752,438945540.6,2274.142306,0,5614.715885,0,511.18,8400.038191,11868.22818,279.7888236,0.658103872,12148.67511,307.87,1987,0,6675,0,478,12515,100,0,184,14433,0,656730,0,37603,966214,12663,103,24055,4866,0,5060,2143,2571,7871
7569a6a9c156a0f9398fa6cfd51df5bb,03-12-2023,747,3459,77709.90007,6282.277957,981,4889,107161.8695,8642.58841,481660765.2,2426.307643,0,5407.839668,0,501.14,8335.287311,13064.14433,365.6572758,0.492032877,13430.29364,272.02,2179,0,6798,0,555,12695,201,0,196,15683,0,634882,0,49442,1027171,18267,109,25396,5940,0,5802,2826,2929,7955
7569a6a9c156a0f9398fa6cfd51df5bb,04-12-2023,713,3213,79668.40578,5881.201583,958,4461,108340.841,7669.129213,449096506.3,2628.363246,0,4942.035341,0,519.02,8089.418587,13678.88005,504.7746372,0.450870213,14184.10556,262.56,2173,0,6169,0,405,12908,285,0,181,16233,0,560893,0,47691,1112375,27049,111,27486,5629,0,5295,2997,2702,7378
7569a6a9c156a0f9398fa6cfd51df5bb,05-12-2023,709,3085,83365.74589,6548.96015,921,4432,110571.3502,8570.40586,452068185.3,2694.296969,0,5229.353638,0,505.84,8429.490607,14457.99998,704.1753976,0.471691195,15162.64707,896,2078,0,6084,0,464,12412,389,0,382,14805,0,527378,0,59433,988899,34801,91,89981,5370,0,5498,2957,3498,8485
7569a6a9c156a0f9398fa6cfd51df5bb,06-12-2023,722,4108,81575.02335,7435.824277,945,6145,111317.8885,10713.70674,618212696.9,2655.998396,0,4078.657748,0,357.03,7091.686144,12615.79934,663.8201098,0.224461376,13279.84391,1432.52,1977,0,5459,0,237,10076,323,0,512,14242,0,543838,0,25380,827762,32660,141,118400,4906,0,5507,2840,2798,7385
7569a6a9c156a0f9398fa6cfd51df5bb,07-12-2023,817,4219,88051.24051,10609.1062,1036,5973,117953.3889,13588.24277,623373017.8,2524.650568,0,4819.919894,0,304.27,7648.840462,12518.97204,655.4916593,0.438472493,13174.90217,1453.83,1895,0,5802,0,196,10332,426,0,447,14951,0,590403,0,29020,853067,36576,139,96514,5602,0,5689,2756,2622,8576
7569a6a9c156a0f9398fa6cfd51df5bb,08-12-2023,979,4167,105785.6184,8976.139279,1196,5865,133661.0923,12256.677,712036895.7,2651.988711,0,4645.661144,0,303.1,7600.749855,13484.80186,726.8100258,0.853165242,14212.46505,1581.83,1822,0,5567,0,174,11002,497,0,384,13402,0,556648,0,24336,905862,43475,116,121379,5607,0,5571,3121,2692,9411
7569a6a9c156a0f9398fa6cfd51df5bb,09-12-2023,843,4160,93581.29954,9573.745445,1064,5936,119432.963,12304.68482,635913459.3,3271.016369,0,4737.339962,0,309.03,8317.386331,14017.86963,803.3564769,0.419080997,14821.64519,1697.18,2057,0,6446,0,195,11437,473,1,439,14829,0,564466,0,22235,893198,46441,159,136190,4846,0,5567,3081,2421,8592
7569a6a9c156a0f9398fa6cfd51df5bb,10-12-2023,888,3604,94360.60869,5950.305694,1119,5364,122722.0365,7899.79525,615906502.1,3396.879219,0,4500.705706,0,302.8,8200.384925,15100.62222,909.4560478,0.371831993,16010.4501,1699.94,2174,0,6412,0,218,12798,588,1,534,15726,0,587997,0,36119,1030039,57707,135,161424,5597,0,5907,2799,11677,9758
7569a6a9c156a0f9398fa6cfd51df5bb,11-12-2023,825,3312,93909.08012,6915.368563,1041,4820,121248.2017,9265.321626,539757482,3422.446666,0,4997.549752,0,306.27,8726.266418,14825.38476,1186.870594,0.193805124,16012.44916,1600.7,2156,0,6350,0,134,11676,767,0,344,17170,0,636744,0,19290,1052369,75382,56,109460,5623,0,5824,3692,14023,8852
7569a6a9c156a0f9398fa6cfd51df5bb,12-12-2023,883,3661,97018.74411,7328.745327,1114,5012,127700.6749,9451.26392,592666047.8,3151.715148,0,4762.896257,0,302.03,8216.641405,16355.28218,1242.611749,0.41632563,17598.31025,1570.55,2088,0,6043,0,141,13243,954,0,326,15997,0,622601,0,23783,1071014,92741,136,88691,6214,0,5403,3096,12412,8842
7569a6a9c156a0f9398fa6cfd51df5bb,13-12-2023,857,3861,97060.81765,8000.612018,1068,5563,123619.2647,10647.9601,628459367.5,3119.594668,0,4369.683954,0,298.03,7787.308622,17298.057,1249.717948,0.285597141,18548.06055,1856.05,2018,0,5741,0,87,12834,757,0,352,15718,0,585865,0,12055,1093562,89354,97,103078,5300,0,4719,3044,11950,7332
7569a6a9c156a0f9398fa6cfd51df5bb,14-12-2023,784,3357,83714.77565,5390.741962,994,4869,108007.1709,7651.857915,488630018.9,2926.364564,0,5110.060142,0,304.03,8340.454706,17627.28468,1425.962776,0.221422972,19053.46888,2402.05,1878,0,6370,0,82,13289,1066,0,449,13836,0,646711,0,11955,1079444,101679,46,133061,4947,0,4740,3342,10565,7503
7569a6a9c156a0f9398fa6cfd51df5bb,15-12-2023,711,3148,74904.97673,2991.917843,895,4653,97777.00369,4813.799425,432557789.4,2875.806619,0,4997.363109,0,296.08,8169.249728,15447.88951,1465.797142,0.2594719,16913.94612,2418.54,1778,0,6011,0,48,12082,1130,0,481,12912,0,617296,0,8585,1010256,117763,66,140945,4696,0,4433,3306,9465,6691
7569a6a9c156a0f9398fa6cfd51df5bb,16-12-2023,794,3195,83574.24409,2678.100008,995,4274,107525.1297,3944.773378,442702442.9,3080.654659,0,7175.403166,0,297.19,10553.24783,15719.85167,1448.14558,0.351404766,17168.34865,2377.66,1591,0,6155,0,60,12779,1244,1,459,12208,0,562838,0,8889,981387,122614,80,131005,4703,0,4071,2414,11459,8321
7569a6a9c156a0f9398fa6cfd51df5bb,17-12-2023,722,3003,74592.72867,2372.138444,909,4100,95191.85671,3480.144843,376018018.7,3012.211365,0,6374.483379,0,302.42,9689.114744,16519.99156,1327.601738,0.238945402,17847.83224,2340.01,1675,0,6053,0,73,15713,1105,0,543,12201,0,546842,0,11153,1165551,119435,45,111967,4997,0,4225,2558,12939,8294
7569a6a9c156a0f9398fa6cfd51df5bb,18-12-2023,711,3119,82651.03048,2782.440947,905,4180,105725.015,3832.274327,425911656,2846.785485,0,5792.180985,0,290.52,8929.48647,16307.6333,2007.16378,0.587873695,18315.38495,2490.38,1585,0,6013,0,84,15853,2094,0,507,11579,0,548285,0,11385,1341493,210605,63,142097,5250,0,5245,3874,2472,10616
7569a6a9c156a0f9398fa6cfd51df5bb,19-12-2023,586,2438,60169.85069,2309.820941,752,3415,79298.77278,3503.245818,258841724.6,2849.943716,0,6007.430375,0,295.91,9153.284091,15801.06456,2048.894539,0.547008109,17850.50611,1439.87,1542,0,6128,0,84,16564,1638,1,346,12281,0,571833,0,12650,1252603,191467,90,99018,5735,0,5153,4363,2136,9554
7569a6a9c156a0f9398fa6cfd51df5bb,20-12-2023,490,1943,52527.82336,1725.706052,664,2989,71494.95032,2526.151455,206147739.8,2423.200547,0,5361.172583,0,295.68,8080.05313,13539.278,1799.52433,0.760420674,15339.56275,600,1419,0,5544,0,31,15703,1301,1,215,11163,0,534113,0,6830,1169975,182585,125,57582,4487,0,3752,3645,12992,7313
7569a6a9c156a0f9398fa6cfd51df5bb,21-12-2023,486,1932,55751.22233,2469.850977,662,2975,76502.98055,3172.596333,218157893,2135.369838,0,5719.239331,0,292.93,8147.539169,12844.57262,1295.579804,0.652275557,14140.8047,600,1404,0,5921,0,60,15178,812,0,211,11514,0,590334,0,13218,1119097,120119,113,61459,4030,0,3951,3970,9365,7095
7569a6a9c156a0f9398fa6cfd51df5bb,22-12-2023,422,1542,48051.68942,1845.646809,565,2694,64248.92264,2886.021268,165311656.3,2112.669837,0,4999.778965,0,292.26,7404.708802,11697.07186,1018.87678,0.240771919,12716.18941,276.66,1228,0,5573,0,63,13627,757,0,100,10859,0,573091,0,13085,1075032,105121,59,26903,4197,0,3637,3599,10594,6069
7569a6a9c156a0f9398fa6cfd51df5bb,23-12-2023,371,1580,45060.38576,1779.397453,491,2502,60868.39985,3088.30161,144565805.8,1809.331888,0,4399.335219,0,289.67,6498.337107,10911.51014,1022.652326,0.373162063,11934.53563,0,1241,0,5405,0,103,14486,756,0,0,10462,0,585324,0,16769,1034312,110438,64,0,3978,0,3250,2821,9356,5668
7569a6a9c156a0f9398fa6cfd51df5bb,24-12-2023,443,1483,52414.49052,1654.512036,612,2546,73610.03932,2400.272571,181300066.1,1767.926865,0,4461.433133,0,290.02,6519.379998,11216.68039,1200.843968,0.181190189,12417.70555,0,1186,0,5297,0,89,15463,747,0,0,8484,0,539167,0,14371,1193573,142536,47,0,3862,0,3312,2975,9855,5845
7569a6a9c156a0f9398fa6cfd51df5bb,25-12-2023,489,1847,59240.77179,2033.484333,635,2791,76511.82565,2684.001459,206053457.3,1946.572392,0,4430.041052,0,288.23,6664.843444,10528.18705,1234.826397,0.957864889,11763.97131,0,1400,0,5285,0,120,15562,957,3,0,9383,0,517146,0,17488,1209027,179852,127,0,4836,0,3735,2340,10406,5542
7569a6a9c156a0f9398fa6cfd51df5bb,26-12-2023,298,1434,29271.21846,1155.35433,446,2417,46711.93412,1826.964095,108486972.6,1778.973777,0,3389.913873,0,279.49,5448.37765,9743.552554,1190.738193,0.034927641,10934.32567,0,1461,0,4923,0,73,13739,783,0,0,10761,0,482075,0,13693,1092664,137003,32,0,4110,0,3739,3639,9986,4283
7569a6a9c156a0f9398fa6cfd51df5bb,27-12-2023,254,1289,25504.04905,1073.044536,398,2691,45477.88856,2279.535794,116246767.3,1800.483719,0,4527.026538,0,279.43,6606.940257,8844.570408,696.0599692,0.227612686,9540.85799,0,1424,0,5894,0,79,12634,380,0,0,11456,0,574912,0,14426,959702,60440,88,0,3906,0,3768,2532,9358,4904
7569a6a9c156a0f9398fa6cfd51df5bb,28-12-2023,280,1475,28527.67598,1278.374743,443,3291,48826.93804,3502.512702,149162683.8,1825.161623,0,3196.638208,0,279.82,5301.619831,8688.146862,770.9319071,0.154578979,9459.233348,0,1525,0,5426,0,135,12633,444,0,0,12491,0,601275,0,22503,921800,68949,74,0,3902,0,4171,3636,11170,4620
7569a6a9c156a0f9398fa6cfd51df5bb,29-12-2023,262,1714,24486.72256,1137.399707,375,2958,36814.75114,1817.057629,103523177.4,1432.49299,0,3092.629643,0,271.78,4796.902633,8585.109514,660.2689808,0.135252877,9245.513748,0,1322,0,5603,0,137,12175,293,0,0,10747,0,651562,0,19827,911202,52277,64,0,3507,0,4355,2370,8454,3974
7569a6a9c156a0f9398fa6cfd51df5bb,30-12-2023,279,1872,28386.45476,850.3565551,401,3014,42107.8108,1731.675957,121693670.4,1451.838815,0,2854.496603,0,266.27,4572.605418,8184.857556,440.0731225,0.322175774,8625.252854,0,1367,0,5453,0,101,13070,180,1,0,10856,0,554249,0,16913,857518,39367,91,0,3626,0,4117,2312,8228,4357
7569a6a9c156a0f9398fa6cfd51df5bb,31-12-2023,227,1331,22385.92652,1117.398888,358,2771,37230.50267,2160.570599,97178781.77,1230.858245,0,2667.846242,0,253.79,4152.494487,8937.256909,467.7383553,0.586059116,9405.581323,0,1203,0,5131,0,193,15685,249,0,0,10791,0,474890,0,19480,1083463,50685,122,0,3617,0,4380,1866,8098,4589
7569a6a9c156a0f9398fa6cfd51df5bb,01-01-2024,217,1243,20242.34269,788.6809234,310,2204,31120.7304,1742.889719,64748760.86,1665.465001,0,2876.463721,0,293.09,4835.018722,8539.396286,429.787776,0.280703123,8969.464765,0,1519,0,5205,0,127,18917,324,0,0,12927,0,455762,0,20211,1463250,69098,100,0,3639,0,4232,1268,10797,5056
7569a6a9c156a0f9398fa6cfd51df5bb,02-01-2024,214,1272,24398.07134,1315.225136,324,2456,36681.21718,2352.814302,84310557.47,1982.435721,0,2917.920547,0,304.93,5205.286268,8661.930775,393.9745078,0.136126997,9056.04141,0,1638,0,4933,0,138,17933,292,1,0,15695,0,458701,0,23154,1381766,54290,76,0,4035,0,4134,2138,8985,5170
7569a6a9c156a0f9398fa6cfd51df5bb,03-01-2024,240,1471,26139.61753,1262.734447,341,2754,37986.74031,2124.085855,98765750.37,1952.862977,0,3500.423885,0,462.62,5915.906862,9088.653004,341.2485561,0.112338099,9430.013898,0,1565,0,5899,0,178,17170,190,0,0,15028,0,528972,0,22269,1265651,41467,51,0,4371,0,4766,2420,5802,5216
7569a6a9c156a0f9398fa6cfd51df5bb,04-01-2024,237,1406,22095.28625,628.3579025,384,3055,39261.12389,1921.680476,114071999.6,1776.683071,0,3286.641648,0,291.59,5354.914719,9403.722967,415.6057457,0.198013776,9819.526726,0,1509,0,5756,0,210,15628,249,1,0,14580,0,541081,0,24187,1223594,50388,68,0,4012,0,4127,2877,9384,3871
7569a6a9c156a0f9398fa6cfd51df5bb,05-01-2024,229,1289,19515.91369,860.8338427,355,2986,33051.606,2287.443306,91861789.8,1587.188533,0,3036.564414,0,287.09,4910.842947,9200.627773,420.4981161,0.608788714,9621.734678,0,1494,0,5582,0,263,16163,295,1,0,13155,0,542124,0,27304,1178922,45911,95,0,3384,0,4120,2359,8840,4010
7569a6a9c156a0f9398fa6cfd51df5bb,06-01-2024,205,1313,21093.0903,1111.045463,302,2392,32485.74103,1974.922309,72981878.38,1724.648344,0,2936.720566,0,287.5,4948.86891,9213.313149,403.3917979,0.305389082,9617.010336,0,1517,0,5361,0,271,15694,220,1,0,12604,0,515006,0,25488,1207327,41093,68,0,3386,1,3959,1583,8122,3955
7569a6a9c156a0f9398fa6cfd51df5bb,07-01-2024,219,1466,22345.69874,1395.959777,303,2291,32525.56179,2414.47413,68984501.83,1720.34743,0,2961.924679,0,282.11,4964.382109,9778.285071,421.5105462,0.404319411,10200.19994,0,1632,0,5295,0,287,17223,310,0,0,13884,0,519454,0,27604,1305931,50512,110,0,3618,0,4212,1081,7790,4195
7569a6a9c156a0f9398fa6cfd51df5bb,08-01-2024,197,1280,20137.28827,1160.855627,281,2274,31041.62235,1820.326255,66449227.32,1465.935319,0,2635.578659,0,286,4387.513978,9299.403264,450.3308502,0.21522417,9749.949338,0,1437,0,4860,0,211,15671,391,0,0,11812,0,473468,0,22820,1342612,57085,83,0,3206,0,4044,1578,7561,4191
7569a6a9c156a0f9398fa6cfd51df5bb,09-01-2024,216,1298,21511.17519,594.5674861,316,2341,34135.78753,1443.915443,76531672.56,1218.167866,0,2599.874906,0,286.37,4104.412772,7504.431848,423.8812918,0.063622634,7928.376762,0,1285,0,4584,0,177,12534,276,0,0,10888,0,434588,0,24526,907971,41578,32,0,3405,0,4804,2869,1963,4657
7569a6a9c156a0f9398fa6cfd51df5bb,10-01-2024,186,960,15873.09512,597.841873,294,2125,28456.79796,1678.771291,56903306.67,1246.495388,0,2313.640182,0,287.95,3848.08557,7396.07472,455.3257955,0.086327802,7851.486843,0,1256,0,4415,0,219,12269,416,0,0,10987,0,436950,0,23157,893022,54270,73,0,3558,0,4911,2993,1654,4744
